"Date","City","Country","Nation","RaceType","Season","Race","Event","Elevation","Place","Points","Avg_Elo","Avg_Individual_Elo","Avg_Sprint_Elo","Avg_Pursuit_Elo","Avg_MassStart_Elo","Avg_Pelo","Avg_Individual_Pelo","Avg_Sprint_Pelo","Avg_Pursuit_Pelo","Avg_MassStart_Pelo","MassStart","Sex"
2025-01-12,"Oberhof","Germany","Lithuania","Single Mixed Relay",2025,15,"World Cup",823,18,23,1173.58462098445,1172.23642861028,1184.3822844668,1217.99372992316,NA,1173.73372447509,1191.41632333291,1175.46914973871,1233.95709823142,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Moldova","Single Mixed Relay",2025,15,"World Cup",823,11,30,1284.6466139159,1288.11815870065,1282.18452628354,1262.67507963823,1288.33283505895,1282.87072540421,1303.03552837845,1298.1454998804,1274.6511941886,1289.64325577027,0,"Mixed"
2025-01-12,"Oberhof","Germany","Norway","Single Mixed Relay",2025,15,"World Cup",823,8,37,1595.21197007988,1462.35344363542,1550.00911072313,1423.64346886414,1296.99294267874,1596.08061243942,1495.9363215586,1533.94614564029,1412.32042699229,1291.34017189744,0,"Mixed"
2025-01-12,"Oberhof","Germany","Poland","Single Mixed Relay",2025,15,"World Cup",823,15,26,1374.8119530705,1411.49459982859,1364.0389751791,1258.63142096769,1263.26854822584,1376.34169143371,1309.32349784448,1363.31044960309,1255.84269501441,1276.2978102477,0,"Mixed"
2025-01-12,"Oberhof","Germany","Romania","Single Mixed Relay",2025,15,"World Cup",823,21,20,1262.12086378331,1308.39832291137,1257.82159948531,1213.59898631687,NA,1265.01129120649,1321.39507290356,1238.94235076218,1224.30151892414,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Slovakia","Single Mixed Relay",2025,15,"World Cup",823,17,24,1161.95545746227,1180.50578836336,1168.817852594,1286.09865522266,NA,1161.53742932318,1224.31534670283,1181.71522667824,1277.9701914184,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Slovenia","Single Mixed Relay",2025,15,"World Cup",823,6,45,1474.06544600175,1492.70614327865,1443.82070694388,1338.64738608717,1347.20748404741,1472.21423034207,1396.82611835853,1409.75800825753,1354.10591671023,1345.8244516182,0,"Mixed"
2025-01-12,"Oberhof","Germany","Sweden","Single Mixed Relay",2025,15,"World Cup",823,12,29,1446.61364122786,1447.30382470454,1431.01693304161,1319.29500643967,1284.67299162159,1447.62575342503,1442.71770512657,1445.9942781308,1325.53569611499,1296.56275641278,0,"Mixed"
2025-01-12,"Oberhof","Germany","Switzerland","Single Mixed Relay",2025,15,"World Cup",823,4,55,1516.05374854039,1514.70181889988,1485.33797629716,1362.40013390197,1296.03653353019,1513.93969547343,1456.12838145668,1455.62660315047,1337.76327748174,1304.10624027925,0,"Mixed"
2025-01-12,"Oberhof","Germany","USA","Single Mixed Relay",2025,15,"World Cup",823,14,27,1377.56636488535,1329.17136567549,1354.20451370304,1320.32853326976,1278.92155828878,1378.41527491589,1340.18246792701,1343.16502069836,1325.80336390189,1276.61672589073,0,"Mixed"
2025-01-12,"Oberhof","Germany","Ukraine","Single Mixed Relay",2025,15,"World Cup",823,13,28,1401.49587259146,1491.21285891475,1384.94255315147,1274.00627213517,1285.56345784465,1402.37387650474,1510.48065024064,1400.25946861657,1269.72741445683,1287.16409753418,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Australia","Single Mixed Relay",2025,27,"World Championship",1401,27,14,1164.92079848736,1159.22954152635,1186.02085713974,NA,NA,1168.24919914261,1223.30040088392,1205.47276257898,NA,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Austria","Single Mixed Relay",2025,27,"World Championship",1401,8,37,1510.74342038807,1533.34175376136,1479.03788549599,1407.39355046218,1329.15588314238,1509.45617577347,1559.73285952396,1467.345589407,1407.41666097454,1341.23494672987,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Belgium","Single Mixed Relay",2025,27,"World Championship",1401,13,28,1480.62801349088,1469.16393369368,1483.37484196796,1333.53144452144,1265.40972526897,1481.43572950448,1436.61074884321,1467.75099234477,1312.45684170162,1263.31539956262,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Bulgaria","Single Mixed Relay",2025,27,"World Championship",1401,11,30,1302.7101337612,1284.48882852336,1294.89908287543,1266.38678839681,NA,1299.81846588494,1315.75393384758,1269.98579333466,1280.17793727141,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Canada","Single Mixed Relay",2025,27,"World Championship",1401,18,23,1343.69444656786,1393.08546868595,1362.48616380983,1230.66690613599,1289.7768191773,1344.9878428598,1459.74461088655,1346.49525102862,1228.86961116738,1303.11940487789,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Croatia","Single Mixed Relay",2025,27,"World Championship",1401,25,16,1154.07606534946,1170.92998480668,1165.63299760299,1251.5396719362,NA,1156.39769635673,1161.52147716912,1179.11899309735,1279.75369663672,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Czechia","Single Mixed Relay",2025,27,"World Championship",1401,14,27,1504.04831420213,1510.81893667784,1446.73025908252,1325.17017667216,1297.20238570952,1505.70466066187,1491.6184541636,1464.60435644726,1307.33523201671,1293.20754690502,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Estonia","Single Mixed Relay",2025,27,"World Championship",1401,15,26,1342.17204618882,1376.20265690139,1335.49140621499,1193.02577499654,1281.21834482575,1341.91977128798,1406.38200877805,1349.93091742163,1184.11507142156,1294.74552266785,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Finland","Single Mixed Relay",2025,27,"World Championship",1401,10,31,1564.67672789207,1570.75589715372,1511.63914891625,1365.76920028044,1304.3043958302,1565.13583304865,1543.08852785682,1485.44738239624,1349.51051890867,1299.10347262493,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","France","Single Mixed Relay",2025,27,"World Championship",1401,1,90,1743.39923971841,1679.3146214706,1657.36918284501,1576.45486161998,1410.19021616109,1741.34413231006,1629.78565860479,1639.19947429288,1571.32186615061,1414.7424855526,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Germany","Single Mixed Relay",2025,27,"World Championship",1401,3,65,1677.18791879765,1610.35811169842,1616.28455885956,1478.94882931516,1365.44974720867,1675.3398531789,1555.74153955574,1608.55832232518,1475.04497517371,1356.08652326322,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Great Britain","Single Mixed Relay",2025,27,"World Championship",1401,26,15,1170.29705893169,1186.26287510906,1180.85526867142,NA,NA,1173.06947449908,1224.12510613981,1194.89867712685,NA,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Greenland","Single Mixed Relay",2025,27,"World Championship",1401,23,18,1180.64760419102,1157.03493579934,1206.44066170998,1270.0550073542,1285.15807584154,1182.11194123046,1195.90114684872,1211.15848997207,1300,1300,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Italy","Single Mixed Relay",2025,27,"World Championship",1401,7,41,1648.35175956314,1548.97257713409,1643.60664046001,1485.87673276295,1326.42073742817,1648.31335558085,1536.34934840214,1635.10649256798,1487.5455616068,1313.28056772921,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Kazakhstan","Single Mixed Relay",2025,27,"World Championship",1401,24,17,1180.26269767964,1232.61969595822,1192.07801709637,NA,NA,1182.22871560538,1300,1210.20494716716,NA,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Latvia","Single Mixed Relay",2025,27,"World Championship",1401,9,34,1286.85552565785,1320.05039087693,1306.90902916595,1207.24736770799,1272.15651831032,1282.72212212331,1262.61674572976,1294.13292747766,1219.32850119318,1279.09775313113,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Lithuania","Single Mixed Relay",2025,27,"World Championship",1401,22,19,1237.86340803172,1295.0955058728,1239.76031494083,1208.51878525056,NA,1239.60673808374,1270.91186798104,1270.60111544594,1225.70981959372,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Moldova","Single Mixed Relay",2025,27,"World Championship",1401,12,29,1304.21800671128,1358.45776298453,1270.25619754677,1262.67507963823,1288.33283505895,1301.86608143569,1303.66958125866,1281.38086173271,1274.6511941886,1289.64325577027,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Norway","Single Mixed Relay",2025,27,"World Championship",1401,2,75,1643.03346645046,1534.34053786603,1595.6590153574,1471.67935913737,1386.45145196151,1640.12242436957,1486.61816934231,1596.07115111633,1475.0998381424,1382.15218348595,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Poland","Single Mixed Relay",2025,27,"World Championship",1401,17,24,1225.09380453809,1202.13772667219,1239.36592115455,1249.35959952899,1289.59582974684,1224.22672999664,1235.75111973314,1234.81644163472,1250.50391424054,1300,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Romania","Single Mixed Relay",2025,27,"World Championship",1401,19,22,1233.55443526848,1265.00368581474,1240.90630161548,1211.44754049359,NA,1233.71159771582,1210.43626584802,1243.7535665848,1224.27449750768,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Slovakia","Single Mixed Relay",2025,27,"World Championship",1401,21,20,1183.60318388948,1189.65373704005,1185.31204475459,1248.72748402327,NA,1184.11545733178,1181.90663160606,1218.42553152086,1280.20907015402,NA,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Slovenia","Single Mixed Relay",2025,27,"World Championship",1401,6,45,1500.65280712779,1531.5043139125,1453.17891085646,1345.66966342314,1347.62187869538,1497.98057632467,1493.63109014968,1449.69177192323,1348.08570975294,1347.20748404741,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Sweden","Single Mixed Relay",2025,27,"World Championship",1401,5,50,1626.67226965087,1580.33402006324,1567.12518144294,1458.70488617729,1304.55472487527,1625.35442846475,1581.85472288132,1552.33697465904,1445.3581047631,1301.40724074483,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Switzerland","Single Mixed Relay",2025,27,"World Championship",1401,4,55,1585.68337105751,1624.4712259873,1501.08078734221,1387.14792327989,1300.7912246296,1583.36452133049,1594.64171929633,1513.00078411872,1370.06065776577,1296.43380458719,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","USA","Single Mixed Relay",2025,27,"World Championship",1401,16,25,1472.06766990936,1500.57422876542,1458.65343938495,1309.00917997625,1273.51141701653,1474.19056555635,1479.3539253411,1452.8310988665,1291.69158401522,1278.31015194654,0,"Mixed"
2025-02-20,"Lenzerheide","Switzerland","Ukraine","Single Mixed Relay",2025,27,"World Championship",1401,20,21,1480.1074323562,1433.0940459917,1491.91346664729,1331.92435653717,1275.40274427482,1484.44753620042,1389.32928803969,1482.28574076823,1339.7933023784,1276.75390699451,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Austria","Single Mixed Relay",2025,35,"World Cup",1331,7,41,1549.57371848176,1548.95237462886,1502.68761983278,1416.02384893796,1333.69017106195,1548.96338162961,1533.34175376136,1479.03788549599,1407.39355046218,1337.11659118012,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Belgium","Single Mixed Relay",2025,35,"World Cup",1331,22,19,1283.9736316196,1332.0630152122,1288.31655647661,1241.83312308767,1288.63809208523,1287.36861919141,1385.54501173206,1299.72894145158,1260.88792215381,1300.33057069261,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Bulgaria","Single Mixed Relay",2025,35,"World Cup",1331,24,17,1179.11059405205,1168.02557833372,1192.86480990462,1203.18072050784,NA,1182.27264047596,1146.82907408259,1220.32449410488,1217.30680429572,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Canada","Single Mixed Relay",2025,35,"World Cup",1331,16,25,1234.55946619543,1232.50012808902,1259.11385276628,1231.55514221031,NA,1234.32575480034,1231.34199297693,1254.98425075857,1251.30631106686,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","China","Single Mixed Relay",2025,35,"World Cup",1331,15,26,1205.92699567284,1207.72109727168,1202.76556438642,1262.53498890993,NA,1204.82693426337,1275.719324871,1213.5037343443,1260.15260569841,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Czechia","Single Mixed Relay",2025,35,"World Cup",1331,18,23,1345.82292859955,1279.13094031418,1406.30495934509,1211.69608553473,1251.56696381746,1348.05908836235,1268.97431928265,1401.37672638822,1233.63473023209,1243.0199574323,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Estonia","Single Mixed Relay",2025,35,"World Cup",1331,17,24,1342.25419254149,1344.230615499,1360.61260054439,1188.80254691678,1281.21834482575,1343.9222916994,1376.20265690139,1335.49140621499,1193.02577499654,1294.74552266785,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Finland","Single Mixed Relay",2025,35,"World Cup",1331,3,65,1572.75240348011,1599.26597817982,1527.77231555291,1375.02776087567,1301.22755834127,1570.39799383752,1570.75589715372,1511.63914891625,1365.76920028044,1311.71556678773,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","France","Single Mixed Relay",2025,35,"World Cup",1331,4,55,1721.81520581055,1595.25208172483,1700.06945778798,1552.42980655007,1357.07223999828,1721.50935033554,1538.06640787028,1679.99153347971,1542.52821278367,1359.58062405839,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Germany","Single Mixed Relay",2025,35,"World Cup",1331,6,45,1618.52105463449,1534.46954128217,1577.80820431962,1423.41254117182,1310.3740562523,1618.2151237502,1462.88656451079,1561.62258181477,1409.99367049653,1308.21337069609,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Italy","Single Mixed Relay",2025,35,"World Cup",1331,10,31,1429.22908656031,1462.23841520799,1393.742395582,1258.98791809547,1292.09776873647,1428.58253585635,1443.04670092465,1372.14809701217,1253.19591462253,1301.18452635063,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Kazakhstan","Single Mixed Relay",2025,35,"World Cup",1331,23,18,1141.62217214674,1252.66256303952,1145.49258255222,1238.10361880415,NA,1143.7714129804,1332.30376065104,1171.48641695641,1239.50064479242,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Latvia","Single Mixed Relay",2025,35,"World Cup",1331,21,20,1288.13649114638,1309.44751187469,1316.19093133709,1207.6282310855,1272.15651831032,1291.12959210022,1320.05039087693,1306.90902916595,1215.82506776279,1279.09775313113,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Lithuania","Single Mixed Relay",2025,35,"World Cup",1331,19,22,1209.5727643799,1298.52653065763,1180.82899963622,1254.73629624232,NA,1210.49153129847,1263.36201422338,1196.10267784007,1279.07052504014,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Moldova","Single Mixed Relay",2025,35,"World Cup",1331,13,28,1325.30152994176,1359.13753371921,1297.58963412426,1235.58458606677,1287.22706798006,1324.72381225178,1310.40327712219,1285.9798522672,1234.27294673704,1294.82162788514,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Norway","Single Mixed Relay",2025,35,"World Cup",1331,9,34,1622.99334151289,1469.57451239853,1598.32168639365,1450.56997005109,1335.8718707563,1624.24829239345,1442.73167476082,1577.10091851245,1442.48987275434,1332.7451602608,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Poland","Single Mixed Relay",2025,35,"World Cup",1331,12,29,1306.71661191141,1238.55199982668,1352.17833781459,1219.4948943948,1289.59582974684,1305.41192900821,1222.56558859378,1342.77963870731,1224.54340643617,1300,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Romania","Single Mixed Relay",2025,35,"World Cup",1331,14,27,1273.48265412238,1305.28490063715,1287.75028228619,1187.63459937465,NA,1272.6844918215,1283.17235018755,1283.15888654124,1200.21262392243,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Slovakia","Single Mixed Relay",2025,35,"World Cup",1331,20,21,1093.72897062046,1095.9530815937,1095.10151722464,1248.72748402327,NA,1093.90043093276,1094.95743593018,1106.5302491721,1280.20907015402,NA,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Slovenia","Single Mixed Relay",2025,35,"World Cup",1331,8,37,1479.99568036652,1521.63219771699,1449.83502753633,1334.80918997578,1333.18233281879,1478.80927456485,1531.5043139125,1457.43486724296,1357.11666981181,1337.72343700759,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Sweden","Single Mixed Relay",2025,35,"World Cup",1331,2,75,1506.94169962707,1496.34983155617,1468.51709359423,1317.61141480541,1292.127178273,1503.1352525129,1508.90112384333,1445.08084172079,1313.66974335785,1288.08968072322,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Switzerland","Single Mixed Relay",2025,35,"World Cup",1331,1,90,1602.05686042182,1572.87536611131,1533.66251838717,1407.20004788971,1287.37026095045,1599.01702974086,1555.22566176675,1511.33013653383,1390.66452271211,1283.67200948367,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","USA","Single Mixed Relay",2025,35,"World Cup",1331,5,50,1498.87852801241,1497.90489209209,1487.80754296214,1315.23528663209,1280.21226780907,1496.50790553226,1500.57422876542,1458.65343938495,1309.00917997625,1285.96156804097,0,"Mixed"
2025-03-16,"Pokljuka","Slovenia","Ukraine","Single Mixed Relay",2025,35,"World Cup",1331,11,30,1491.97850673682,1450.86993576729,1499.71861950968,1363.23846858987,1252.38949579287,1492.67041925503,1441.54848350536,1493.68118183896,1371.20273839448,1250.82133404919,0,"Mixed"
2025-11-30,"Östersund","Sweden","Austria","Single Mixed Relay",2026,2,"World Cup",366,5,50,1502.26115382913,1548.95237462886,1490.98983992675,1416.56369540821,1332.48270194036,1498.58322543316,1533.34175376136,1502.68761983278,1415.52166120768,1343.99613070634,0,"Mixed"
2025-11-30,"Östersund","Sweden","Belgium","Single Mixed Relay",2026,2,"World Cup",366,20,21,1232.04612936331,1273.61384629502,1209.45282065339,1235.11291568358,NA,1238.21513819597,1280.22312716428,1193.47390665105,1259.05626049098,NA,0,"Mixed"
2025-11-30,"Östersund","Sweden","Bulgaria","Single Mixed Relay",2026,2,"World Cup",366,17,24,1123.43382302707,1062.96232652909,1093.10983482167,1141.37872836155,NA,1121.64567210777,1019.99132621893,1104.65574357831,1151.0958587711,NA,0,"Mixed"
2025-11-30,"Östersund","Sweden","Canada","Single Mixed Relay",2026,2,"World Cup",366,24,17,1274.47251695203,1376.17526059398,1314.6668561779,1197.84187326526,1284.57606582895,1287.74393305628,1334.9078843673,1313.9588134112,1204.32551518326,1300,0,"Mixed"
2025-11-30,"Östersund","Sweden","Czechia","Single Mixed Relay",2026,2,"World Cup",366,13,28,1319.40316010512,1275.52750481674,1343.45458015343,1211.25384479574,1251.56696381746,1319.67879097111,1223.92178044651,1315.31481616457,1216.67237847572,1243.0199574323,0,"Mixed"
2025-11-30,"Östersund","Sweden","Estonia","Single Mixed Relay",2026,2,"World Cup",366,10,31,1355.16121723186,1403.74781678832,1335.64660802722,1228.96807968755,1288.00394437601,1352.78046663657,1412.20080610431,1300.02956459308,1216.43303492653,1300,0,"Mixed"
2025-11-30,"Östersund","Sweden","Finland","Single Mixed Relay",2026,2,"World Cup",366,8,37,1363.6215408021,1360.40592501892,1341.81861879693,1263.73960913214,1272.86523821608,1358.89638123792,1357.80437090866,1335.42694105861,1248.40744053858,1281.55469380522,0,"Mixed"
